Game Title,Front Page Info (Size/Version),front Page Info (Genre/Pub),Detail URL,ROM Format,File Size,Mirror Hoster,Redirect URL,Final Direct Link
Super Mario Bros. Wonder,1.0.1 + 3.51 GB,Nintendo + Action,https://switchroms.io/super-mario-bros-wonder-nsp-1a/,[UPDATE] NSP ROM V1.0.1,55 MB,Send.cm,https://switchroms.io/super-mario-bros-wonder-nsp-1a/?download=8,https://send.cm/d/19r2t
Super Mario Bros. Wonder,1.0.1 + 3.51 GB,Nintendo + Action,https://switchroms.io/super-mario-bros-wonder-nsp-1a/,[UPDATE] NSP ROM V1.0.1,55 MB,Up-4ever,https://switchroms.io/super-mario-bros-wonder-nsp-1a/?download=9,https://www.up-4ever.net/4bvh56xw315y
Super Mario Bros. Wonder,1.0.1 + 3.51 GB,Nintendo + Action,https://switchroms.io/super-mario-bros-wonder-nsp-1a/,[UPDATE] NSP ROM V1.0.1,55 MB,1fichier,https://switchroms.io/super-mario-bros-wonder-nsp-1a/?download=10,https://1fichier.com/?pzhchf7m7ejxapfefdl5
Super Mario Bros. Wonder,1.0.1 + 3.51 GB,Nintendo + Action,https://switchroms.io/super-mario-bros-wonder-nsp-1a/,[UPDATE] NSP ROM V1.0.1,55 MB,Buzzheavier,https://switchroms.io/super-mario-bros-wonder-nsp-1a/?download=11,https://buzzheavier.com/f/GQ6UQbgyoAA=
Super Mario Bros. Wonder,1.0.1 + 3.51 GB,Nintendo + Action,https://switchroms.io/super-mario-bros-wonder-nsp-1a/,Signature Patches [SigPatches],52.89KB,Unknown,https://switchroms.io/super-mario-bros-wonder-nsp-1a/?download=12,https://mega.nz/file/1sFVmYbD#GQeVsUlktPdMC7lHkNrTxogkMMgG2v72cwpmnLRY8SM
Mario Party Superstars,1.1.1 + 2.72 GB,Nintendo + Party,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/,NSP ROM,2.72 GB,Mediafire,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/?download=0,https://www.mediafire.com/file/9iuyn7hrlebovfw/NSP+-+Mario+Party+Superstars[01006FE013472000][v0][switchroms.io].zip/file
Mario Party Superstars,1.1.1 + 2.72 GB,Nintendo + Party,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/,NSP ROM,2.72 GB,Buzzheavier,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/?download=1,https://buzzheavier.com/f/GTUphUdpAAA
Mario Party Superstars,1.1.1 + 2.72 GB,Nintendo + Party,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/,NSP ROM,2.72 GB,Megaup,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/?download=2,https://megaup.net/8d50f7f3613172af98b52177a2ffe211/NSP_-_Mario_Party_Superstars[01006FE013472000][v0][switchroms.io].zip
Mario Party Superstars,1.1.1 + 2.72 GB,Nintendo + Party,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/,NSP ROM,2.72 GB,1fichier,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/?download=3,https://1fichier.com/?sqk5gwbzgoksoh825kzp
Mario Party Superstars,1.1.1 + 2.72 GB,Nintendo + Party,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/,NSP ROM,2.72 GB,Terabox,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/?download=4,https://terabox.com/s/1GhzckeZj3Qcrw698qiZopQ
Mario Party Superstars,1.1.1 + 2.72 GB,Nintendo + Party,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/,NSP ROM,2.72 GB,Send.cm,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/?download=5,https://send.cm/lpjh2f5zhzg2
Mario Party Superstars,1.1.1 + 2.72 GB,Nintendo + Party,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/,XCI ROM,3.03 GB,Mediafire,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/?download=6,https://www.mediafire.com/file/ery2e9vy27oxppk/XCI+-+Mario+Party+Superstars+[01006FE013472000][v0][switchroms.io].zip/file
Mario Party Superstars,1.1.1 + 2.72 GB,Nintendo + Party,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/,XCI ROM,3.03 GB,Buzzheavier,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/?download=7,https://buzzheavier.com/f/GTUphU-pAAA
Mario Party Superstars,1.1.1 + 2.72 GB,Nintendo + Party,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/,XCI ROM,3.03 GB,Terabox,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/?download=8,https://terabox.com/s/1-ml9_GmhAY14dsUSbpzaAA
Mario Party Superstars,1.1.1 + 2.72 GB,Nintendo + Party,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/,XCI ROM,3.03 GB,1fichier,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/?download=9,https://1fichier.com/?z9b7dknfreex65kecg6f
Mario Party Superstars,1.1.1 + 2.72 GB,Nintendo + Party,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/,XCI ROM,3.03 GB,Megaup,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/?download=10,https://megaup.net/70fc6f33001135a7ea78b135406c2ba2/XCI_-_Mario_Party_Superstars_[01006FE013472000][v0][switchroms.io].zip
Mario Party Superstars,1.1.1 + 2.72 GB,Nintendo + Party,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/,XCI ROM,3.03 GB,Up-4ever,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/?download=11,https://www.up-4ever.net/yon0ueq61u02
Mario Party Superstars,1.1.1 + 2.72 GB,Nintendo + Party,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/,XCI ROM,3.03 GB,Send.cm,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/?download=12,https://send.cm/ppy92zpeo9vf
Mario Party Superstars,1.1.1 + 2.72 GB,Nintendo + Party,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/,[UPDATE] NSP ROM V1.1.1,130 MB,Mediafire,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/?download=13,https://www.mediafire.com/file/1ibxfiax7r4r66p/UPDATE+-+Mario+Party+Superstars+[01006FE013472800][v131072][switchroms.io].zip/file
Mario Party Superstars,1.1.1 + 2.72 GB,Nintendo + Party,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/,[UPDATE] NSP ROM V1.1.1,130 MB,Buzzheavier,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/?download=14,https://buzzheavier.com/f/GTUphUupAAA
Mario Party Superstars,1.1.1 + 2.72 GB,Nintendo + Party,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/,[UPDATE] NSP ROM V1.1.1,130 MB,1fichier,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/?download=15,https://1fichier.com/?vh17nxohek3b23vt0oke
Mario Party Superstars,1.1.1 + 2.72 GB,Nintendo + Party,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/,[UPDATE] NSP ROM V1.1.1,130 MB,Megaup,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/?download=16,https://megaup.net/3ab9d14351efc48b59a22524df6d59aa/UPDATE_-_Mario_Party_Superstars_[01006FE013472800][v131072][switchroms.io].zip
Mario Party Superstars,1.1.1 + 2.72 GB,Nintendo + Party,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/,[UPDATE] NSP ROM V1.1.1,130 MB,Terabox,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/?download=17,https://terabox.com/s/1Eq_DZFCuY_mKN8hfwUXJFg
Mario Party Superstars,1.1.1 + 2.72 GB,Nintendo + Party,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/,[UPDATE] NSP ROM V1.1.1,130 MB,Send.cm,https://switchroms.io/mario-party-superstars-nsp-xci-switch-rom-1/?download=18,https://send.cm/2tep8xbpm5m9
Mario Golf: Super Rush,4.0.0 + 2.86 GB,Nintendo + Sports,https://switchroms.io/mario-golf-super-rush-1/,NSP ROM,2.86 GB,Mediafire,https://switchroms.io/mario-golf-super-rush-1/?download=0,https://www.mediafire.com/file/urs2ek5a597e648/NSP+-+Mario+Golf+Super+Rush[0100C9C00E25C000][US][v0][switchroms.io].zip/file
Mario Golf: Super Rush,4.0.0 + 2.86 GB,Nintendo + Sports,https://switchroms.io/mario-golf-super-rush-1/,NSP ROM,2.86 GB,Terabox,https://switchroms.io/mario-golf-super-rush-1/?download=1,https://terabox.com/s/1O9aOimbGfpuWkLrYLzMsgw
Mario Golf: Super Rush,4.0.0 + 2.86 GB,Nintendo + Sports,https://switchroms.io/mario-golf-super-rush-1/,NSP ROM,2.86 GB,1fichier,https://switchroms.io/mario-golf-super-rush-1/?download=2,https://1fichier.com/?56xl7w6xt7xqd47pf3xh
Mario Golf: Super Rush,4.0.0 + 2.86 GB,Nintendo + Sports,https://switchroms.io/mario-golf-super-rush-1/,NSP ROM,2.86 GB,Send.cm,https://switchroms.io/mario-golf-super-rush-1/?download=3,https://send.cm/9fln2uiz3kc0
Mario Golf: Super Rush,4.0.0 + 2.86 GB,Nintendo + Sports,https://switchroms.io/mario-golf-super-rush-1/,NSP ROM,2.86 GB,Megaup,https://switchroms.io/mario-golf-super-rush-1/?download=4,https://megaup.net/2ce5f140a329bbe70e0f013ac97a3234/NSP_-_Mario_Golf_Super_Rush[0100C9C00E25C000][US][v0][switchroms.io].zip
Mario Golf: Super Rush,4.0.0 + 2.86 GB,Nintendo + Sports,https://switchroms.io/mario-golf-super-rush-1/,NSP ROM,2.86 GB,Buzzheavier,https://switchroms.io/mario-golf-super-rush-1/?download=5,https://buzzheavier.com/f/GTK7RbLpAAA
Mario Golf: Super Rush,4.0.0 + 2.86 GB,Nintendo + Sports,https://switchroms.io/mario-golf-super-rush-1/,NSP ROM,2.86 GB,Up-4ever,https://switchroms.io/mario-golf-super-rush-1/?download=6,https://www.up-4ever.net/wxlktyf7l234
Mario Golf: Super Rush,4.0.0 + 2.86 GB,Nintendo + Sports,https://switchroms.io/mario-golf-super-rush-1/,[UPDATE] NSP ROM V4.0.0,1.31 GB,Mediafire,https://switchroms.io/mario-golf-super-rush-1/?download=7,https://www.mediafire.com/file/f4ckvt40of66ssx/UPDATE+-+Mario+Golf+Super+Rush+[0100C9C00E25C800][v262144][switchroms.io].zip/file
Mario Golf: Super Rush,4.0.0 + 2.86 GB,Nintendo + Sports,https://switchroms.io/mario-golf-super-rush-1/,[UPDATE] NSP ROM V4.0.0,1.31 GB,Terabox,https://switchroms.io/mario-golf-super-rush-1/?download=8,https://terabox.com/s/114EPimpBpErfvTIf8Strwg
Mario Golf: Super Rush,4.0.0 + 2.86 GB,Nintendo + Sports,https://switchroms.io/mario-golf-super-rush-1/,[UPDATE] NSP ROM V4.0.0,1.31 GB,1fichier,https://switchroms.io/mario-golf-super-rush-1/?download=9,https://1fichier.com/?3pbp3vqh3ff0rpl0raqz
Mario Golf: Super Rush,4.0.0 + 2.86 GB,Nintendo + Sports,https://switchroms.io/mario-golf-super-rush-1/,[UPDATE] NSP ROM V4.0.0,1.31 GB,Buzzheavier,https://switchroms.io/mario-golf-super-rush-1/?download=10,https://buzzheavier.com/f/GTK7RcGpAAA
Mario Golf: Super Rush,4.0.0 + 2.86 GB,Nintendo + Sports,https://switchroms.io/mario-golf-super-rush-1/,[UPDATE] NSP ROM V4.0.0,1.31 GB,Megaup,https://switchroms.io/mario-golf-super-rush-1/?download=11,https://megaup.net/66d915fa437ac84eddd6f10883a24c2a/UPDATE_-_Mario_Golf_Super_Rush_[0100C9C00E25C800][v262144][switchroms.io].zip
Mario Golf: Super Rush,4.0.0 + 2.86 GB,Nintendo + Sports,https://switchroms.io/mario-golf-super-rush-1/,[UPDATE] NSP ROM V4.0.0,1.31 GB,Send.cm,https://switchroms.io/mario-golf-super-rush-1/?download=12,https://send.cm/pop66m63l706
Mario Golf: Super Rush,4.0.0 + 2.86 GB,Nintendo + Sports,https://switchroms.io/mario-golf-super-rush-1/,[UPDATE] NSP ROM V4.0.0,1.31 GB,Up-4ever,https://switchroms.io/mario-golf-super-rush-1/?download=13,https://www.up-4ever.net/zwlxl04wa5k5
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,NSP ROM,310 MB,Mediafire,https://switchroms.io/nintendo-world-championships-nes-edition/?download=0,https://www.mediafire.com/file/4u1pfanua7v9bsx/NSP+-+Nintendo+World+Championships+NES+Edition+[0100AD10185F8000][v0][switchroms.io].zip/file
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,NSP ROM,310 MB,Terabox,https://switchroms.io/nintendo-world-championships-nes-edition/?download=1,https://terabox.com/s/17wnKDN9SSwQqxgkH5ssk7w
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,NSP ROM,310 MB,1fichier,https://switchroms.io/nintendo-world-championships-nes-edition/?download=2,https://1fichier.com/?x06xzyc5t00pcpqfiq0a
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,NSP ROM,310 MB,Buzzheavier,https://switchroms.io/nintendo-world-championships-nes-edition/?download=3,https://buzzheavier.com/f/GTPL4jzpAAA
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,NSP ROM,310 MB,Up-4ever,https://switchroms.io/nintendo-world-championships-nes-edition/?download=4,https://www.up-4ever.net/eyqplq234caf
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,NSP ROM,310 MB,Send.cm,https://switchroms.io/nintendo-world-championships-nes-edition/?download=5,https://send.cm/xsay6wacq04r
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,XCI ROM,750 MB,Mediafire,https://switchroms.io/nintendo-world-championships-nes-edition/?download=6,https://www.mediafire.com/file/yxl7fhi8xpqv254/XCI+-+Nintendo+World+Championships+NES+Edition+[0100AD10185F8000][v0][switchroms.io].zip/file
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,XCI ROM,750 MB,Terabox,https://switchroms.io/nintendo-world-championships-nes-edition/?download=7,https://terabox.com/s/1TPMIKa-AVcO2aUICmSnCtw
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,XCI ROM,750 MB,1fichier,https://switchroms.io/nintendo-world-championships-nes-edition/?download=8,https://1fichier.com/?cmzt8jbxt9p10zfb930w
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,XCI ROM,750 MB,Buzzheavier,https://switchroms.io/nintendo-world-championships-nes-edition/?download=9,https://buzzheavier.com/f/GTPL4kQpAAA
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,XCI ROM,750 MB,Up-4ever,https://switchroms.io/nintendo-world-championships-nes-edition/?download=10,https://www.up-4ever.net/gw0bppxl6hw4
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,XCI ROM,750 MB,Send.cm,https://switchroms.io/nintendo-world-championships-nes-edition/?download=11,https://send.cm/ekqyxglr1huj
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,[UPDATE] NSP ROM V1.1.1,116 MB,Mediafire,https://switchroms.io/nintendo-world-championships-nes-edition/?download=12,https://www.mediafire.com/file/t6vhllbtr23s5oh/Update+-+Nintendo+World+Championships++NES+Edition+[0100AD10185F8800][v131072][US](switchroms.io).zip/file
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,[UPDATE] NSP ROM V1.1.1,116 MB,Buzzheavier,https://switchroms.io/nintendo-world-championships-nes-edition/?download=13,https://buzzheavier.com/sevobekzkj25
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,[UPDATE] NSP ROM V1.1.1,116 MB,Qiwi.gg,https://switchroms.io/nintendo-world-championships-nes-edition/?download=14,https://qiwi.gg/file/5sSE0524-Update-NintendoWorldChampionshipsNESEdition0100AD10185F8800v131072USswitchrom
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,[UPDATE] NSP ROM V1.1.1,116 MB,1fichier,https://switchroms.io/nintendo-world-championships-nes-edition/?download=15,https://1fichier.com/?nneo7qdn7vndfukxipgv
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,[UPDATE] NSP ROM V1.1.0,120 MB,Mediafire,https://switchroms.io/nintendo-world-championships-nes-edition/?download=16,https://www.mediafire.com/file/5glhi3fspn5rcqs/UPDATE+-+Nintendo+World+Championships+NES+Edition+[0100AD10185F8800][v65536][switchroms.io].zip/file
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,[UPDATE] NSP ROM V1.1.0,120 MB,Buzzheavier,https://switchroms.io/nintendo-world-championships-nes-edition/?download=17,https://buzzheavier.com/f/GTPL4mfpAAA
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,[UPDATE] NSP ROM V1.1.0,120 MB,Terabox,https://switchroms.io/nintendo-world-championships-nes-edition/?download=18,https://terabox.com/s/1yJ--xdZu8-7MawkQTE9ZQw
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,[UPDATE] NSP ROM V1.1.0,120 MB,1fichier,https://switchroms.io/nintendo-world-championships-nes-edition/?download=19,https://1fichier.com/?xw3nt4bi7bzy42sxmxsc
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,[UPDATE] NSP ROM V1.1.0,120 MB,Up-4ever,https://switchroms.io/nintendo-world-championships-nes-edition/?download=20,https://www.up-4ever.net/zxxbb2featbx
Nintendo World Championships: NES Edition,1.1.1 + 310 MB,Nintendo + Action,https://switchroms.io/nintendo-world-championships-nes-edition/,[UPDATE] NSP ROM V1.1.0,120 MB,Send.cm,https://switchroms.io/nintendo-world-championships-nes-edition/?download=21,https://send.cm/dqctu69xs21c
